Category,Brand,Model Name,Specs (RAM/ROM/Display/etc),Price,Offer Price,Stock,Product Image URL,Description,Warranty,EMI Options
,MI,REDMI 13,NOTE 13 PRO 5G 8GB 256GB OLIVE GREEN,26999,21999,8,https://www.amazon.in/Redmi-Coral-Purple-Storage-Without/dp/B0CXX7XG6H/ref=sr_1_3?crid=1JFHWAVYB13AM&dib=eyJ2IjoiMSJ9.LA9p0ta8zOtrZNSwfRTulXk57YjxbHi6OYJq6NIfAxbWcp08uMV5z9lUX6sCBoCvWixvX9N6r633iCvvSm8HRIyTRhikr0gCLfWv1B6Jw8mVRqFWsJgVMaGYItgw2TEjF_I7GYOyaieTmBEIqUHeXUtRvFeqgqcEsPJdj_KNrPmSPLu9beVOutZzOTWLn121spprcqc9IMMlwKfPzuQ0dpapXmTb4Y5fnwr4A26iKX4.9MOj2BvjA5e_bVJ8rXXu5jdhIG-Q_J2Cbv6QZtqQN2I&dib_tag=se&keywords=mi+note+13pro+8+256+5g&qid=1745929861&sprefix=mi+note+13pro+8+256+5g%2Caps%2C225&sr=8-3,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 12GB 512GB MIDNIGHT BLACK,29999,22999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_6?crid=PSROO5TB44EM&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0M3OjctNKtpRcWzBWRf0sVYq-eJ7JEkkeHV36-o95yY98Y9jWDrXOLtJzjLvXZmmkPZgAYGwykBo7tD63aBmUZqxTI6g-favjW7T18wkOMZwrDcpJZRkKc79jI7UCwKc11qEmVD2YEScjpxBmF-xpGAt82-j55nPPYA06e_uNmLiq-tqPkPL2GoZqR24JXw0rwm8mCKltPqIhV8zSoFyMRE.PFFoWAkPmuYk_9BGejAwFEieniiaFGKYN6x88wqJTpw&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B8%2B512&qid=1745930028&sprefix=mi%2Bnote%2B13pro%2B8%2B51%2Caps%2C199&sr=8-6&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 12GB 512GB AURORA PURPLE,29999,22999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_6?crid=PSROO5TB44EM&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0M3OjctNKtpRcWzBWRf0sVYq-eJ7JEkkeHV36-o95yY98Y9jWDrXOLtJzjLvXZmmkPZgAYGwykBo7tD63aBmUZqxTI6g-favjW7T18wkOMZwrDcpJZRkKc79jI7UCwKc11qEmVD2YEScjpxBmF-xpGAt82-j55nPPYA06e_uNmLiq-tqPkPL2GoZqR24JXw0rwm8mCKltPqIhV8zSoFyMRE.PFFoWAkPmuYk_9BGejAwFEieniiaFGKYN6x88wqJTpw&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B8%2B512&qid=1745930028&sprefix=mi%2Bnote%2B13pro%2B8%2B51%2Caps%2C199&sr=8-6&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 12GB 512GB OCEAN TEAL,29999,22999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_6?crid=PSROO5TB44EM&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0M3OjctNKtpRcWzBWRf0sVYq-eJ7JEkkeHV36-o95yY98Y9jWDrXOLtJzjLvXZmmkPZgAYGwykBo7tD63aBmUZqxTI6g-favjW7T18wkOMZwrDcpJZRkKc79jI7UCwKc11qEmVD2YEScjpxBmF-xpGAt82-j55nPPYA06e_uNmLiq-tqPkPL2GoZqR24JXw0rwm8mCKltPqIhV8zSoFyMRE.PFFoWAkPmuYk_9BGejAwFEieniiaFGKYN6x88wqJTpw&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B8%2B512&qid=1745930028&sprefix=mi%2Bnote%2B13pro%2B8%2B51%2Caps%2C199&sr=8-6&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO 5G 12GB 512GB OLIVE GREEN,29999,22999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_6?crid=PSROO5TB44EM&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0M3OjctNKtpRcWzBWRf0sVYq-eJ7JEkkeHV36-o95yY98Y9jWDrXOLtJzjLvXZmmkPZgAYGwykBo7tD63aBmUZqxTI6g-favjW7T18wkOMZwrDcpJZRkKc79jI7UCwKc11qEmVD2YEScjpxBmF-xpGAt82-j55nPPYA06e_uNmLiq-tqPkPL2GoZqR24JXw0rwm8mCKltPqIhV8zSoFyMRE.PFFoWAkPmuYk_9BGejAwFEieniiaFGKYN6x88wqJTpw&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B8%2B512&qid=1745930028&sprefix=mi%2Bnote%2B13pro%2B8%2B51%2Caps%2C199&sr=8-6&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 8GB 256GB MIDNIGHT BLACK,32999,24999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi+note+13pro%2B+8+512&qid=1745930098&sprefix=mi+note+13pro%2B+8+512%2Caps%2C207&sr=8-5,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 8GB 256GB MOONLIGHT WHITE,32999,24999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi+note+13pro%2B+8+512&qid=1745930098&sprefix=mi+note+13pro%2B+8+512%2Caps%2C207&sr=8-5,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 8GB 256GB AURORA PURPLE,32999,24999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ8R766/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi+note+13pro%2B+8+512&qid=1745930098&sprefix=mi+note+13pro%2B+8+512%2Caps%2C207&sr=8-5,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 256GB MIDNIGHT BLACK,34999,26999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 256GB MOONLIGHT WHITE,34999,26999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 256GB AURORA PURPLE,34999,26999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,1 Year,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 512GB MIDNIGHT BLACK,36999,28999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 512GB MOONLIGHT WHIRE,36999,28999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 512GB AURORA PURPLE,36999,28999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,,Yes
,MI,REDMI 13,NOTE 13 PRO+ 5G 12GB 512GB WCE,36999,28999,8,https://www.amazon.in/Redmi-Fusion-Black-512GB-Storage/dp/B0CRQ7RH64/ref=sr_1_5?crid=1X16BHPXZSTO3&dib=eyJ2IjoiMSJ9.fjlBrQmWARQ_Gn06M8tI0IV1cnkBxege-HQiJPEyWB_pwDjGZg1PLxRYD2OPOhBNDc9DOEc8xwoHtjbtKNv1Gd2Wa9cln9eJAwaSQmd-KpcuKO7T-qMsKQTNbLxv2lMo0ufMUdDLZ-ZDkVY5aW2jvA9Ew9uwHOul6k5ELOrlPm-LQ7exp2s2WemBZbKw2k80phPvPIypCRNdhuU_OdYtewSetBokTgpWCRpjMkyJ2Is.UHUzfoEzczJFnzawQMZLVCo8Ax-KAgSe_0S2ndZeLE4&dib_tag=se&keywords=mi%2Bnote%2B13pro%2B%2B8%2B512&qid=1745930098&sprefix=mi%2Bnote%2B13pro%2B%2B8%2B512%2Caps%2C207&sr=8-5&th=1,,,Yes
,MI,REDMI 14 ,14C 5G 4GB 64GB STARGAZE BLACK,12999,9499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DS65KZ8B/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi+14c&qid=1745930255&sprefix=mi+14%2Caps%2C226&sr=8-5,,,Yes
,MI,REDMI 14 ,14C 5G 4GB 64GB STARDUST PURPLE,12999,9499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DS65KZ8B/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi+14c&qid=1745930255&sprefix=mi+14%2Caps%2C226&sr=8-5,,,Yes
,MI,REDMI 14 ,14C 5G 4GB 64GB STARLIGHT BLUE,12999,9499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DS65KZ8B/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi+14c&qid=1745930255&sprefix=mi+14%2Caps%2C226&sr=8-5,,,Yes
,MI,REDMI 14,14C 5G 4GB 128GB STARGAZE BLACK,13999,10499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV8QJRR/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14 ,14C 5G 4GB 128GB STARDUST PURPLE,13999,10499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV8QJRR/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14 ,14C 5G 4GB 128GB STARLIGHT BLUE,13999,10499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV8QJRR/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14 ,14C 5G 6GB 128GB STARGAZE BLACK,14999,11499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV9T66N/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14,14C 5G 6GB 128GB STARDUST PURPLE,14999,11499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV9T66N/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14,14C 5G 6GB 128GB STARLIGHT BLUE,14999,11499,8,https://www.amazon.in/Redmi-Stargaze-Superfast-Snapdragon-Starlight/dp/B0DQV9T66N/ref=sr_1_5?crid=KTEJY7L3P9D9&dib=eyJ2IjoiMSJ9.m_pslXwZy-RytD9BXCl4rXG7mg9Sg4vapIm_dbFzJ6AFljD3NvgvPya9Lrg9vNEVxfiuAXFEgXeUadEGe1G8Kih2PsdlRW3Di8oJHy6XwmqQ4oBfImsQrWdt1ix48VZkSKQEf4JKM04v39Y8z9ErrBEAXaHVOJsmtQEEYAsPmNeHYoXPdfnnKfRvpno3KFuhOi99jS6l0QkLTw2OrWOy-eEcw6DOlhie9vrGX1t3OQI.FDS4luimDP0QC4V0uWi_kRgYx7ueLXiq3CFGcCve0Ic&dib_tag=se&keywords=mi%2B14c&qid=1745930255&sprefix=mi%2B14%2Caps%2C226&sr=8-5&th=1,,,Yes
,MI,REDMI 14,NOTE 14 5G 6GB 128GB MYSTIQUE WHITE,21999,17999,8,https://www.amazon.in/s?k=mi+note+14&adgrpid=62202479476&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&mcid=d7d348ceab83360ea16b7ddd46afa99a&tag=googinhydr1-21&ref=pd_sl_5x5x47wlx7_e,,,Yes
,MI,REDMI 14,NOTE 14 5G 6GB 128GB PHANTOM PURPLE,21999,17999,8,https://www.amazon.in/s?k=mi+note+14&adgrpid=62202479476&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&mcid=d7d348ceab83360ea16b7ddd46afa99a&tag=googinhydr1-21&ref=pd_sl_5x5x47wlx7_e,,,Yes
,MI,REDMI 14,NOTE 14 5G 6GB 128GB TITAN BLACK,21999,17999,8,https://www.amazon.in/s?k=mi+note+14&adgrpid=62202479476&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&mcid=d7d348ceab83360ea16b7ddd46afa99a&tag=googinhydr1-21&ref=pd_sl_5x5x47wlx7_e,,,Yes
,MI,REDMI 14,NOTE 14 5G 8GB 128GB MYSTIQUE WHITE,22999,18999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFTHDBX/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi+note+14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3,,,Yes
,MI,REDMI 14,NOTE 14 5G 8GB 128GB PHANTOM PURPLE,22999,18999,8,https://www.amazon.in/Redmi-Note-14-5G-Dimensity/dp/B0DPFTHDBX/ref=sr_1_3?adgrpid=62202479476&dib=eyJ2IjoiMSJ9.W0mP-4mRHAFSFChkhNzTq0es7HRjifUruaq6TpZyC1NDZI1mQbIFvW8Jk8ayHH9Cqrin_c36A7RPQqh-s6Wq4E_QaVqXm2-mc-aYsfd_a-XcSe-QamsHjLXBJqqIdqn5KCyHZ8RDoFy4OwF5_omFjrBPSOw_k1x0mJc1cINyLfT9Sh02xvErljNynwWiKJevsQbg92-qFa1X80OKPzw-53oOEUgnTmYA4QIw1-OzkQg.MuRXzaeACfGaqxPa4DoSk-KJSXH-aoGszKCKoRzRa-E&dib_tag=se&ext_vrnc=hi&hvadid=590652575689&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=2935369478108929447&hvtargid=kwd-798405960169&hydadcr=24573_2265459&keywords=mi+note+14&mcid=d7d348ceab83360ea16b7ddd46afa99a&qid=1745930388&sr=8-3,,,Yes
